Change,PriceUnderCloud,PriceInCloud,PriceOverCloud,PriceCloudIntersectBear,PriceCloudIntersectBull,PriceBaseLinePosition,PriceConvLinePosition,PriceBaseLineDistance,PriceConvLineDistance,ConvLineBaseLinePosition,ConvBaseIntersectBull,ConvBaseIntersectBear,ForwardCloudWidth,ForwardCloudIntersectBear,ForwardCloudIntersectBull
1.36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2874.8499999999985,1570.2999999999956,1.0,0.0,0.0,3004.1711538461386,0.0,0.0
-1.69,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1877.75,453.3000000000029,1.0,0.0,0.0,2855.898076923062,0.0,0.0
-3.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-169.85000000000582,-1863.4000000000087,1.0,0.0,0.0,2849.961538461517,0.0,0.0
3.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2019.9000000000015,265.29999999999563,1.0,0.0,0.0,2624.415384615364,0.0,0.0
0.07,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2615.0999999999913,306.59999999999127,1.0,0.0,0.0,2175.369230769218,0.0,0.0
2.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3913.25,1389.25,1.0,0.0,0.0,2467.1846153846054,0.0,0.0
0.39,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4143.549999999996,1619.5499999999956,1.0,0.0,0.0,2305.7134615384493,0.0,0.0
-0.19,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4013.199999999997,1489.199999999997,1.0,0.0,0.0,2245.0634615384624,0.0,0.0
6.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6490.75,3966.75,1.0,0.0,0.0,3298.1288461538425,0.0,0.0
-0.88,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5370.75,2846.75,1.0,0.0,0.0,3750.9634615384493,0.0,0.0
0.37,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5606.3499999999985,3082.3499999999985,1.0,0.0,0.0,3575.8826923076776,0.0,0.0
-2.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3770.0499999999956,1129.8999999999942,1.0,0.0,0.0,3394.1788461538454,0.0,0.0
-2.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2432.25,-1190.0999999999985,1.0,0.0,0.0,3686.3480769230664,0.0,0.0
-6.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1402.550000000003,-2090.7000000000044,1.0,0.0,0.0,2040.8134615384624,0.0,0.0
-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1963.550000000003,-2651.7000000000044,1.0,0.0,0.0,1861.9576923076893,0.0,0.0
1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1556.800000000003,-1814.6000000000058,1.0,0.0,0.0,1878.1615384615434,0.0,0.0
-4.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4477.600000000006,-4477.600000000006,1.0,0.0,0.0,1840.596153846156,0.0,0.0
-3.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5954.949999999997,-5954.949999999997,1.0,0.0,0.0,1186.2076923076966,0.0,0.0
-1.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5075.0999999999985,-4550.6500000000015,0.0,0.0,1.0,-594.0634615384624,1.0,0.0
-2.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6129.799999999996,-5500.049999999996,0.0,0.0,0.0,-640.8249999999898,0.0,0.0
-2.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-6974.6500000000015,-5840.200000000004,0.0,0.0,0.0,-1183.9249999999956,0.0,0.0
10.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1917.75,290.1999999999971,0.0,0.0,0.0,-1821.2134615384493,0.0,0.0
1.88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-901.75,2728.75,0.0,0.0,0.0,-2651.3519230769016,0.0,0.0
-0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1096.8499999999985,2764.7000000000044,0.0,0.0,0.0,-2841.090384615367,0.0,0.0
-2.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2377.449999999997,1629.3500000000058,0.0,0.0,0.0,-2937.7499999999854,0.0,0.0
7.77,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1782.050000000003,5208.25,0.0,0.0,0.0,-2702.0903846153597,0.0,0.0
0.15,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1868.8499999999985,5033.1500000000015,0.0,0.0,0.0,-2608.740384615354,0.0,0.0
-2.08,0.0,1.0,0.0,0.0,0.0,1.0,1.0,665.5500000000029,3829.850000000006,0.0,0.0,0.0,-2585.7461538461284,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1231.550000000003,4158.0,0.0,0.0,0.0,-2464.988461538429,0.0,0.0
-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2196.75,-129.0,0.0,0.0,0.0,-1892.2961538461313,0.0,0.0
6.88,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1503.050000000003,1778.75,0.0,0.0,0.0,-964.1096153845865,0.0,0.0
-1.8,0.0,1.0,0.0,0.0,0.0,1.0,1.0,467.15000000000146,742.8499999999985,0.0,0.0,0.0,-975.9192307692065,0.0,0.0
1.65,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1398.949999999997,1674.6499999999942,0.0,0.0,0.0,-984.5249999999724,0.0,0.0
2.62,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2901.8499999999985,2560.199999999997,1.0,1.0,0.0,-674.4384615384333,0.0,0.0
-1.02,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2300.050000000003,1632.0,1.0,0.0,0.0,-522.4365384615085,0.0,0.0
-4.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,435.09999999999854,-752.2000000000044,1.0,0.0,0.0,-744.2019230769001,0.0,0.0
1.52,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1387.199999999997,94.59999999999127,1.0,0.0,0.0,-769.9730769230518,0.0,0.0
-12.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5419.600000000006,-4971.25,0.0,0.0,1.0,-1991.3096153845981,0.0,0.0
0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3642.0,-3222.9000000000015,0.0,0.0,0.0,-3348.2365384615186,0.0,0.0
0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3087.699999999997,-3087.699999999997,1.0,1.0,0.0,-3469.080769230757,0.0,0.0
-6.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6218.699999999997,-6218.699999999997,1.0,0.0,0.0,-3361.0692307692225,0.0,0.0
-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5295.950000000004,-5295.950000000004,1.0,0.0,0.0,-4472.067307692298,0.0,0.0
-6.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.399999999994,-7321.399999999994,1.0,0.0,0.0,-5110.663461538461,0.0,0.0
-1.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7965.399999999994,-7965.399999999994,1.0,0.0,0.0,-4861.324999999997,0.0,0.0
-14.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8172.300000000003,-7379.5999999999985,0.0,0.0,1.0,-10861.330769230764,0.0,0.0
10.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4175.600000000006,-3382.9000000000015,0.0,0.0,0.0,-10536.349999999984,0.0,0.0
-8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7595.4000000000015,-3563.0499999999956,0.0,0.0,0.0,-11743.215384615381,0.0,0.0
0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7444.5,-3412.149999999994,0.0,0.0,0.0,-11333.30384615383,0.0,0.0
-7.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10213.100000000006,-5771.600000000006,0.0,0.0,0.0,-11075.598076923066,0.0,0.0
11.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6142.200000000004,-1262.4000000000015,0.0,0.0,0.0,-10905.773076923077,0.0,0.0
-0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6514.5,-25.25,0.0,0.0,0.0,-11351.236538461526,0.0,0.0
2.27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-5643.600000000006,1232.8999999999942,0.0,0.0,0.0,-11180.424999999988,0.0,0.0
-2.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6475.5,1528.1500000000015,0.0,0.0,0.0,-11348.305769230763,0.0,0.0
-7.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9230.300000000003,-1146.6500000000015,0.0,0.0,0.0,-10958.809615384613,0.0,0.0
-3.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10308.200000000004,-2065.7500000000073,0.0,0.0,0.0,-10627.36153846154,0.0,0.0
3.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9240.0,-318.3999999999942,0.0,0.0,0.0,-10535.69423076923,0.0,0.0
4.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7594.200000000004,1327.4000000000015,0.0,0.0,0.0,-10135.307692307695,0.0,0.0
-1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8205.200000000004,-407.90000000000146,0.0,0.0,0.0,-9129.68076923077,0.0,0.0
2.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7337.0,460.3000000000029,0.0,0.0,0.0,-8698.471153846156,0.0,0.0
4.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-5705.5,2091.800000000003,0.0,0.0,0.0,-8300.846153846163,0.0,0.0
-5.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8041.5,-30.299999999995634,0.0,0.0,0.0,-7894.534615384633,0.0,0.0
-3.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8580.099999999999,-931.6500000000015,0.0,0.0,0.0,-7977.775000000023,0.0,0.0
0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8284.699999999997,-636.25,0.0,0.0,0.0,-7450.840384615396,0.0,0.0
-6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7282.449999999997,-2858.199999999997,0.0,0.0,0.0,-8543.742307692322,0.0,0.0
-0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7477.549999999996,-1927.2999999999956,0.0,0.0,0.0,-8594.069230769252,0.0,0.0
11.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3119.100000000006,2022.0,0.0,0.0,0.0,-8435.665384615408,0.0,0.0
-1.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3363.5999999999985,1339.2000000000044,0.0,0.0,0.0,-8289.49423076924,0.0,0.0
1.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1088.9500000000044,2004.4000000000015,0.0,0.0,0.0,-8725.592307692314,0.0,0.0
-4.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2548.800000000003,260.75,0.0,0.0,0.0,-8618.005769230767,0.0,0.0
10.02,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2133.75,3783.050000000003,0.0,0.0,0.0,-8920.673076923085,0.0,0.0
3.86,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3737.4000000000015,4465.1500000000015,0.0,0.0,0.0,-8352.928846153853,0.0,0.0
-0.92,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3522.9000000000015,3918.0499999999956,0.0,0.0,0.0,-8154.413461538461,0.0,0.0
-4.53,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2097.949999999997,2097.949999999997,1.0,1.0,0.0,-8147.611538461533,0.0,0.0
-0.74,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1813.949999999997,1178.699999999997,1.0,0.0,0.0,-7522.899999999994,0.0,0.0
-6.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-488.65000000000146,-2261.25,1.0,0.0,0.0,-6583.3192307692225,0.0,0.0
-0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-724.6500000000015,-2497.25,1.0,0.0,0.0,-6211.62692307691,0.0,0.0
0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.25,-1752.199999999997,1.0,0.0,0.0,-6197.471153846156,0.0,0.0
-10.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4546.050000000003,-4609.050000000003,1.0,0.0,0.0,-6220.401923076926,0.0,0.0
2.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2613.5,-2613.5,1.0,0.0,0.0,-6893.307692307688,0.0,0.0
3.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1435.5999999999985,-1435.5999999999985,1.0,0.0,0.0,-6452.355769230766,0.0,0.0
2.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-444.09999999999854,-32.299999999995634,0.0,0.0,1.0,-6225.486538461533,0.0,0.0
-8.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3515.9000000000015,-2621.8499999999985,0.0,0.0,0.0,-6040.698076923072,0.0,0.0
2.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2866.5,-1290.5,0.0,0.0,0.0,-5897.098076923081,0.0,0.0
7.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-431.40000000000146,2048.949999999997,0.0,0.0,0.0,-5931.448076923072,0.0,0.0
-0.58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-634.0,1976.050000000003,0.0,0.0,0.0,-5556.657692307694,0.0,0.0
3.94,1.0,0.0,0.0,0.0,0.0,1.0,1.0,724.7999999999956,3088.649999999994,0.0,0.0,0.0,-4991.146153846159,0.0,0.0
-2.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-83.0,2280.8499999999985,0.0,0.0,0.0,-4544.773076923084,0.0,0.0
-4.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1566.300000000003,144.99999999999272,0.0,0.0,0.0,-3789.55000000001,0.0,0.0
0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1296.5,414.79999999999563,0.0,0.0,0.0,-3349.505769230782,0.0,0.0
2.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-367.09999999999854,1344.199999999997,0.0,0.0,0.0,-3067.9403846153946,0.0,0.0
1.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,188.29999999999563,1899.5999999999913,0.0,0.0,0.0,-2790.8942307692414,0.0,0.0
-4.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1422.0999999999985,-628.1999999999971,0.0,0.0,0.0,-2021.5788461538614,0.0,0.0
1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-884.3000000000029,-436.84999999999854,0.0,0.0,0.0,-1608.292307692318,0.0,0.0
-1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1242.0999999999985,-794.6499999999942,0.0,0.0,0.0,-1366.780769230776,0.0,0.0
-2.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2243.5999999999985,-1251.8999999999942,0.0,0.0,0.0,-1433.617307692315,0.0,0.0
2.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1312.5,-254.84999999999854,0.0,0.0,0.0,-1291.5942307692458,0.0,0.0
-0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1599.300000000003,-541.6500000000015,0.0,0.0,0.0,-1229.8653846153975,0.0,0.0
2.14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-470.40000000000146,175.4499999999971,0.0,0.0,0.0,-1310.9673076923136,0.0,0.0
-3.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102.8499999999985,-939.25,0.0,0.0,0.0,-1471.6230769230897,0.0,0.0
-1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-805.8000000000029,-995.5999999999985,1.0,1.0,0.0,-1886.1000000000058,0.0,0.0
0.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,74.64999999999418,-515.9000000000015,1.0,0.0,0.0,-2437.8250000000116,0.0,0.0
-2.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-905.5500000000029,-1265.699999999997,1.0,0.0,0.0,-2420.138461538467,0.0,0.0
-1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1352.050000000003,-1436.0999999999985,1.0,0.0,0.0,-2423.8750000000073,0.0,0.0
0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1227.4500000000044,-1311.5,1.0,0.0,0.0,-2275.2096153846214,0.0,0.0
0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1613.2000000000044,-1044.699999999997,0.0,0.0,1.0,-1821.3980769230766,0.0,0.0
-2.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2561.400000000005,-1700.8999999999978,0.0,0.0,0.0,-1874.6038461538483,0.0,0.0
-3.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3156.4500000000007,-2160.2999999999993,0.0,0.0,0.0,-2298.64807692308,0.0,0.0
7.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-818.8499999999985,822.4500000000007,0.0,0.0,0.0,-2553.5038461538425,0.0,0.0
0.52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-651.3499999999985,1065.300000000003,0.0,0.0,0.0,-2495.0307692307724,0.0,0.0
4.04,1.0,0.0,0.0,0.0,0.0,1.0,1.0,653.0500000000029,2145.4000000000015,0.0,0.0,0.0,-2323.5673076923013,0.0,0.0
0.66,0.0,1.0,0.0,0.0,0.0,1.0,1.0,874.5500000000029,2192.2000000000044,0.0,0.0,0.0,-2164.4673076923027,0.0,0.0
4.63,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2691.25,3040.449999999997,0.0,0.0,0.0,-1857.6384615384595,0.0,0.0
5.33,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2360.0499999999956,2360.0499999999956,1.0,1.0,0.0,525.4826923077053,0.0,1.0
5.84,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4535.449999999997,4535.449999999997,1.0,0.0,0.0,449.86730769232236,0.0,0.0
1.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4917.0,4917.0,1.0,0.0,0.0,538.982692307698,0.0,0.0
-0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4915.200000000004,4810.6500000000015,1.0,0.0,0.0,467.7307692307804,0.0,0.0
5.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6416.0999999999985,5206.5,1.0,0.0,0.0,1551.7307692307877,0.0,0.0
-1.54,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5755.949999999997,4390.5,1.0,0.0,0.0,1558.9230769230853,0.0,0.0
-4.03,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3940.7000000000044,1889.3500000000058,1.0,0.0,0.0,1979.6288461538497,0.0,0.0
-1.78,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3230.800000000003,945.25,1.0,0.0,0.0,2061.078846153854,0.0,0.0
-2.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2192.7000000000044,-770.5499999999956,1.0,0.0,0.0,2348.7211538461634,0.0,0.0
4.21,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3799.300000000003,240.70000000000437,1.0,0.0,0.0,2632.665384615386,0.0,0.0
2.84,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4929.5999999999985,902.0,1.0,0.0,0.0,2860.6692307692283,0.0,0.0
4.72,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6513.5999999999985,2486.0,1.0,0.0,0.0,3154.1134615384726,0.0,0.0
4.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7610.449999999997,3582.8499999999913,1.0,0.0,0.0,3755.328846153854,0.0,0.0
-1.84,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6495.6500000000015,2468.050000000003,1.0,0.0,0.0,3938.328846153847,0.0,0.0
5.69,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8398.850000000006,4371.25,1.0,0.0,0.0,4324.0346153846185,0.0,0.0
-1.49,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7607.0,3579.4000000000015,1.0,0.0,0.0,4231.530769230776,0.0,0.0
-0.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7540.950000000004,3513.350000000006,1.0,0.0,0.0,4076.378846153835,0.0,0.0
-2.55,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6380.050000000003,2352.4500000000044,1.0,0.0,0.0,3831.928846153838,0.0,0.0
7.67,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9236.0,5208.4000000000015,1.0,0.0,0.0,4087.2038461538395,0.0,0.0
-1.52,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8380.949999999997,3083.3499999999985,1.0,0.0,0.0,4591.8230769230795,0.0,0.0
-0.19,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8186.200000000004,1640.3500000000058,1.0,0.0,0.0,5083.469230769224,0.0,0.0
-2.12,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6086.1500000000015,538.8000000000029,1.0,0.0,0.0,5412.3019230769205,0.0,0.0
-2.84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4625.5999999999985,-765.9000000000015,1.0,0.0,0.0,5250.838461538464,0.0,0.0
0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3971.9000000000015,-1229.0,1.0,0.0,0.0,5648.259615384624,0.0,0.0
4.54,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5769.799999999996,803.0999999999985,1.0,0.0,0.0,5529.205769230772,0.0,0.0
5.49,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7034.0,2745.0,1.0,0.0,0.0,6234.846153846149,0.0,0.0
-0.91,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5802.550000000003,2022.9000000000015,1.0,0.0,0.0,6497.0961538461415,0.0,0.0
0.77,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5712.25,2401.5999999999985,1.0,0.0,0.0,6429.463461538457,0.0,0.0
0.58,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5607.599999999991,2296.949999999997,1.0,0.0,0.0,6516.88461538461,0.0,0.0
-3.68,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3782.5999999999913,471.9499999999971,1.0,0.0,0.0,6267.424999999996,0.0,0.0
2.68,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5062.399999999994,1751.75,1.0,0.0,0.0,6004.0346153846185,0.0,0.0
-4.41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2899.4999999999927,-411.15000000000146,1.0,0.0,0.0,5751.269230769234,0.0,0.0
4.77,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5132.199999999997,1821.550000000003,1.0,0.0,0.0,5465.9096153846185,0.0,0.0
-0.34,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4964.999999999993,467.4999999999927,1.0,0.0,0.0,5770.309615384627,0.0,0.0
-0.24,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4845.299999999996,347.79999999999563,1.0,0.0,0.0,5464.326923076922,0.0,0.0
-3.66,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3060.5999999999913,-1436.9000000000087,1.0,0.0,0.0,5210.571153846162,0.0,0.0
0.29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1928.2999999999956,-1299.2000000000044,1.0,0.0,0.0,5583.651923076934,0.0,0.0
3.58,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2264.5,715.5,1.0,0.0,0.0,5816.592307692306,0.0,0.0
0.93,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2612.850000000006,916.4499999999971,1.0,0.0,0.0,5686.048076923071,0.0,0.0
1.47,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3082.550000000003,1314.3999999999942,1.0,0.0,0.0,5644.790384615386,0.0,0.0
-0.16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2506.6500000000015,1228.25,1.0,0.0,0.0,5566.413461538461,0.0,0.0
3.71,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3922.1500000000015,2562.949999999997,1.0,0.0,0.0,5658.280769230769,0.0,0.0
1.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4401.6500000000015,3042.449999999997,1.0,0.0,0.0,5673.086538461539,0.0,0.0
-11.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1199.2500000000073,-1199.2500000000073,1.0,0.0,0.0,4408.405769230783,0.0,0.0
-1.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1917.4500000000044,-1917.4500000000044,1.0,0.0,0.0,4133.867307692322,0.0,0.0
0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1593.2500000000073,-1593.2500000000073,1.0,0.0,0.0,3834.8596153846374,0.0,0.0
-3.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3136.050000000003,-3136.050000000003,1.0,0.0,0.0,3545.4557692307935,0.0,0.0
0.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2816.9500000000044,-2816.9500000000044,1.0,0.0,0.0,3294.869230769247,0.0,0.0
1.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1916.550000000003,-1916.550000000003,1.0,0.0,0.0,3030.1884615384697,0.0,0.0
-2.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3029.350000000006,-3029.350000000006,1.0,0.0,0.0,2811.992307692315,0.0,0.0
4.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-901.3500000000058,-901.3500000000058,1.0,0.0,0.0,2557.132692307692,0.0,0.0
2.24,0.0,0.0,1.0,0.0,0.0,1.0,1.0,151.74999999999272,151.74999999999272,1.0,0.0,0.0,2312.1423076923093,0.0,0.0
-0.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-230.85000000000582,1776.0999999999985,0.0,0.0,1.0,1107.2942307692283,0.0,0.0
-0.97,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-696.0500000000029,1310.9000000000015,0.0,0.0,0.0,956.701923076922,0.0,0.0
2.17,0.0,0.0,1.0,0.0,0.0,1.0,1.0,327.84999999999127,2194.5999999999985,0.0,0.0,0.0,867.11923076924,0.0,0.0
-2.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-740.1500000000087,1126.5999999999985,0.0,0.0,0.0,727.9403846153873,0.0,0.0
-9.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4845.5999999999985,-2783.4500000000044,0.0,0.0,0.0,354.7596153846098,0.0,0.0
-5.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5614.75,-3552.5999999999985,0.0,0.0,0.0,-1078.036538461536,1.0,0.0
7.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2714.4500000000044,-652.3000000000029,0.0,0.0,0.0,-1148.6769230769132,0.0,0.0
3.03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1396.8500000000058,665.2999999999956,0.0,0.0,0.0,-1258.3076923076806,0.0,0.0
-4.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3446.1500000000015,-1384.0,0.0,0.0,0.0,-1348.492307692286,0.0,0.0
-0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3579.25,-1517.0999999999985,0.0,0.0,0.0,-1405.2211538461415,0.0,0.0
1.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3062.6500000000015,-1000.5,0.0,0.0,0.0,-1450.148076923062,0.0,0.0
-2.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4093.4500000000044,-1821.7500000000073,0.0,0.0,0.0,-1542.94615384614,0.0,0.0
-2.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5243.75,-2463.050000000003,0.0,0.0,0.0,-1728.3711538461357,0.0,0.0
