PriceUnderCloud,PriceInCloud,PriceOverCloud,PriceCloudIntersectBear,PriceCloudIntersectBull,PriceBaseLinePosition,PriceConvLinePosition,ConvLineBaseLinePosition,ConvBaseIntersectBull,ConvBaseIntersectBear,ForwardCloudIntersectBear,ForwardCloudIntersectBull,Change,ForwardCloudWidth,PriceBaseLineDistance,PriceConvLineDistance
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.46465797033593675,-0.3707677999163315,-0.06722528713303999,0.07011910478488932
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06886787668916944,-0.3569597299432647,-0.056058925271856117,0.08937282548376219
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.20199909180049988,-0.3444807856726031,-0.07058603681941582,0.06432429564250992
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2480968001138912,-0.32496158973343087,0.052135532373402696,0.2405986511671445
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6808043391307234,-0.2982481580504691,-0.010381639211866977,0.07582044926368162
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2512476315258943,-0.2855784480833089,-0.03007635511589702,0.04186162149382454
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21294321173947642,-0.27632257129925,-0.03900221718616378,0.014756869053663387
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1007659823649669,-0.2696270694025168,-0.028576665739718714,0.006095810227956381
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14274068627726105,-0.2100819885678279,-0.010219022291558537,-0.14204568155706174
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17557304609419064,-0.19196174106964872,0.011390959562771738,-0.12609437897158793
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23576570575856165,-0.1788924206075341,0.03885515054820813,-0.08521916609631021
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5522109298477491,-0.17091392588924798,-0.0068944096985847254,-0.169773531754468
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29502411128180045,-0.16088875214610446,-0.030528068783420972,-0.21052412507829682
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.035101262731107676,-0.16091244200383958,-0.029299407607756515,-0.16429027149071113
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9325190977271838,-0.16828372826333388,-0.11342656104735648,-0.2385946790421874
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4286747791070042,-0.1624292163161995,0.022485047237151896,0.00846358170548838
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07707596664340184,-0.1536620987022562,0.03466324771358876,0.029461976124647595
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.06519759256329315,-0.14562811984348495,0.03310935269730742,0.02678265576849362
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.384898299351098,-0.11171359482633685,0.154909426008378,0.18536103498736747
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3493299095494242,-0.04492689853238792,0.22615370565020365,0.30820475782823553
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.37163295085463616,-0.0008849593334500321,0.1454595760837839,0.16906702863540876
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7875095085357446,0.0013967480168336985,0.0669698092148786,0.03373019576177608
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1550717806325907,0.0011386532509819014,0.19153437017119362,0.24851199268415694
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5932513796189112,0.0016074630672149367,0.13263090792611296,0.14694705825320828
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5093687042329751,0.03112751947448704,0.19171505563820307,0.12192968329981839
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3032322012360329,0.06448283916562327,0.08794739193467548,0.05756368497640054
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3726051238437305,0.13174333261427632,0.2638085569749733,0.35422052720078523
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.08161377247175795,0.1476230183045536,0.2589119808190168,0.24265487376605227
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3333285310682183,0.13757789520752783,0.22588267744968946,0.18570373875385182
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5339929740956723,0.14305336943089833,0.27490264464935343,0.27022694952414833
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0378372927158518,0.13428999232080788,0.2760590316382135,0.27222086234733195
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.694484489054444,0.17758196049723549,0.16786457399295537,-0.0001351673444944577
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2512476315258943,0.17197619205632103,0.1446284229355397,-0.040200353135354035
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2385017357433058,0.17230597981268675,0.17740476665105417,-0.013375994685951357
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2184152717089647,0.16778184040257588,0.15785459912063157,-0.06041987535795632
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9106308578492306,0.17696041344034158,0.0590557857598645,-0.2925860997074748
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06339581671968116,0.16437299455794502,0.07163149426372195,-0.25002852288763605
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.36889692086989206,0.15728349292203736,0.03610873144966436,-0.31127903242482735
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8240121524785505,0.1497488713276318,0.1323056740854951,-0.14541040944618666
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7747636127531561,0.1414212629164068,0.22582847180958676,0.01584729012884172
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.527171858557793,0.16314361562495017,0.3731955387024939,0.2699465555333876
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2786079313733356,0.19144426777616985,0.2641879964556932,0.20888297532336825
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5640893039278578,0.20516505932600135,0.3043543757718938,0.29502624026250224
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5029623901223547,0.1936997915994826,0.24337303065620441,0.19645217506633064
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.046979636811216356,0.20697483977350797,0.19531069643169074,0.21670285217679588
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.18558291189203505,0.19651950808727806,0.17843467381300784,0.17682459571310938
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.16095864202933785,0.18827481417812528,0.16210070759535397,0.14003067314778875
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.34974471097668314,0.1978505040416101,0.1249879126716127,-0.011413236750630704
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1933762004190085,0.25080294683552146,0.20022534113434726,0.1165710425875093
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4081355947974421,0.2790749217905352,0.234971156440265,0.07887362827418286
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0825480266128901,0.2696688014350498,0.2314116527401787,0.10242672349804657
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16462892615521416,0.26632167390399186,0.2408615026647728,0.132055021855051
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6598503533939024,0.29497143974815043,0.26881354441113486,0.2211891560289598
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8504381981848598,0.2823902550388426,0.15689696614548196,0.028215780610157993
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.993646011532687,0.28469128832569945,0.26863285894412536,0.22087760715033725
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1865171660331672,0.28679282807373374,0.27855249108294444,0.23798164058671525
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2676638114343591,0.2762552053027395,0.24021103498353905,0.17187096854301162
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21387746588060857,0.28601729694156103,0.2755892494239892,0.12189852841195545
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1760257663694118,0.2804028006583226,0.12189819118575136,-0.18581829900352834
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019619336963775016,0.26195401223839476,0.13078791616261579,-0.1647887496965079
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6835403691154674,0.23167026962781825,0.04734736749765194,-0.25071393042060475
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2398887101596587,0.21398454399388747,0.21249388434428917,0.03404174464039862
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5262376044166612,0.1993847340386179,0.007849524409386454,-0.2941438441005875
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06793362254803728,0.18703795423742672,0.00031494043509226104,-0.2985055284013031
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18378113604842305,0.19427582919283448,-0.020734916471508654,-0.2473492025314815
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1308623121971524,0.19280768143056154,-0.08191501560090814,-0.2309617315159351
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7638194928141796,0.19943710109255924,-0.03481031435154441,-0.05132264810217674
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8203418683526742,0.17371926685178365,-0.13599417587683638,-0.18251588089012982
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0255441172084843,0.1491011407437675,-0.2608478335803663,-0.3496618542711236
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.567278054187823,0.05058936102124892,-0.35587032068063623,-0.48549716535055304
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008675217024798475,0.022345439845132545,-0.32513572274232844,-0.43250270109685796
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42361752056477475,-0.015322057371115973,-0.3532503814089992,-0.40312364184275246
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5330587199545401,-0.018340020563116118,-0.40882923106110575,-0.4989560769070459
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059725532593804885,-0.025071680663760667,-0.40751022715193685,-0.4966817700931016
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1195033908309169,-0.029545946689166314,-0.2756821104218425,-0.26937570825009544
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.489282240198634,-0.03414240250710079,-0.3275027023601526,-0.35872792663904024
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.059725532593804885,-0.06271611143958317,-0.3287675006292188,-0.2647336299586191
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.895148932081898,-0.09328537917759948,-0.21948893018190357,0.01846430070927039
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17557304609419064,-0.11163442082811631,-0.19256679559749554,0.12809835109654336
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7875095085357446,-0.11080340555545819,-0.2818254163001638,-0.030666957449503568
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.678106227993941,-0.17486950871371387,-0.5140965841408116,-0.4311630409187801
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3935211907325893,-0.228181039877506,-0.4843918933644578,-0.3799444052732349
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19379100184626746,-0.23072146541095004,-0.47958565994200636,-0.4059898915260795
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1044362664908432,-0.23304618855554177,-0.4555364242830485,-0.3653327628658372
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.768546892882346,-0.7164078116111076,-1.0011884661048867,-1.349453360658723
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.249521693378207,-0.8065308880261377,-0.6048187571262562,-0.6660085856244525
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0159869716858614,-0.7847374657443877,-0.7499453242282466,-0.9162446449340784
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197732019445952,-0.7657930605639482,-0.6835976207423764,-0.8018438967038808
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7642722130894006,-0.7885178683050755,-0.7599733676472711,-0.9201701608047226
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2070563503427292,-0.8284109653138133,-0.6764605447955031,-0.5489908268138257
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47380031443130133,-0.809250234327213,-0.6402150401134077,-0.48235052167646464
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.088095924278303,-0.8061481097985221,-0.3472877609976874,0.07538428083361016
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09896420652135492,-0.7874593057146989,-0.33525410889485796,0.10030819112341352
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1335983421818965,-0.8826264515753953,-0.28637869006880173,0.43266853483794104
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6603030736691236,-0.83501482486615,-0.3629893280808085,0.016314613446776663
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9909479003959047,-0.8322387475899728,-0.09541221998651418,0.4193342428328965
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1167673608461728,-0.8157992331563739,0.004217746522496774,0.5911222945053666
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3141763211750094,-0.7554044345297629,-0.01952432384254521,0.3816679834074307
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14000465629251693,-0.7333435662225296,-0.0028289866908717733,0.3872758632226376
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4797250946760108,-0.6967065778177604,-0.1299231441853191,0.09488724063538084
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6479719793137938,-0.6387879927417849,-0.18040666366775937,-0.13385194604928913
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5563339342488465,-0.6145894264826053,-0.3044653053164477,-0.34776140611152656
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.276844074377686,-0.5932211748054713,-0.12356301574658636,-0.035838668834637315
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04424360682647223,-0.5715075499392505,-0.11579354066518001,-0.022442067053868007
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.914301141975107,-0.536502044631666,-0.034123709576908634,0.0680005724102557
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6188099036227405,-0.5207314569704319,0.07732308647451995,0.09027631723176745
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3087042612055211,-0.5580492170764321,0.1857343666801899,0.050024202113734796
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44370398459911586,-0.5375549964662639,0.23204405187471178,0.1257305796190125
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.38531310077835684,-0.5296662738404487,0.23197177768790805,0.072954199580354
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2111793547438268,-0.49970234430929605,0.43661613762281115,0.3741908103204903
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5987234395883992,-0.5165657825128926,0.47792083538117147,0.24972703331078475
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6215459336074847,-0.4281564802798108,0.43162921873335025,0.27063196306635684
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3169123511597535,-0.4131171611218232,0.40553823729718574,0.2256443049932619
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.6466229237454029,-0.35930502585904833,0.25163035649853643,-0.16762384449197257
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.029629202761619403,-0.29970570771849225,0.16862345295439518,-0.1820485575721966
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15094877623149347,-0.2724405517172238,0.17317672672303314,-0.16830925202494237
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.34974471097668314,-0.24057332914224247,0.10312497116346958,-0.19697174885821567
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.01047699286841046,-0.18622879549773466,0.024418381734152814,-0.1909900103886632
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.935255127711928,-0.16578195460303705,-0.05573369143123891,-0.3283830658612042
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.83634324683388,-0.1610296444578979,0.10923213994838886,-0.00044671622311643293
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24030351158691773,-0.14964355072959884,0.0912358674342476,-0.020572773782132757
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7090988931192969,-0.13215981230372595,0.1324863595525052,0.12171159908478238
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.45644988038170436,-0.12442507375318894,0.09349443577186571,0.06538356182982645
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1596095864609468,-0.11280457511677319,-0.011086312533203767,-0.1149409291169006
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.013213022853154597,-0.10219899985911762,-0.007833974127033667,-0.10933304930169484
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0319504313191048,-0.09330221144493916,0.08988072643167672,0.059152584257375615
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3958424192900747,-0.034946610835479716,0.1867462052954429,0.16981474594410273
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0059391870400543455,-0.027106514759752093,0.1922751805859321,0.17934814162995263
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08528405659763424,0.028623875562264055,0.14874805158335536,0.11495098841867299
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4546481045380924,0.03723576226631094,0.198797925944973,0.20125002779711712
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2603899756212588,0.08879549079231706,0.1495069305447952,0.22938289153673241
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1171821622734317,0.09616740046912077,0.14231564895781887,0.2169832461675555
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5682502271769176,0.2779677326500692,0.3048602950795201,0.4962868158526643
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4920182701833781,0.3616022817148941,0.15980600216433383,0.23137680435991714
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5613532739431136,0.3732022075801188,0.22940604405637408,0.28449588816506055
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3999275048432097,0.39813765309832444,0.2816964182089085,0.25408871761149976
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.29502411128180045,0.37505874432578656,0.25249764674018166,0.19517482466397754
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.08161377247175795,0.3601783965815477,0.2485948406527778,0.16679272182146443
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33973484517883873,0.3458728395960416,0.2942359896193646,0.20897643998695592
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4081355947974421,0.32370224984245594,0.348586178095807,0.29720708241286004
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4273257235386136,0.39539773402605743,0.5403476642329361,0.604674670725446
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5248506300003077,0.4234533831749098,0.4776136700872556,0.2797291903221359
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7519411187340709,0.40766159932517554,0.38669274308810025,0.08317300279917371
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.385351019626319,0.36784081872426166,0.09188633511548135,-0.3335859321342009
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5467388698782608,0.35111702599784034,0.03442835660647627,-0.42527476711281476
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6981547731803204,0.3550539063030428,0.07369130858762961,-0.27946989191746513
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4560350789544454,0.3333801801445864,0.24892007449339465,0.022670210570676974
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.363010059473145,0.31274818430916973,0.42226971154226056,0.32157020472114306
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.3374515354693157,0.2967051632839806,0.25589453351995917,0.03469599728550664
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13179656633828454,0.27892093771525583,0.2775587210143925,0.0776274327596927
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8212761224938064,0.25563505439618905,0.37673697385587984,0.29698899819782515
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10170023650609906,0.25370183732153745,0.35709646359195246,0.3238756664229503
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07160390667391357,0.2629994830652873,0.30256558964849994,0.35041963088158995
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7793014185815123,0.2675454420812071,0.2032789255268072,0.09208330072777796
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3511316853930364,0.2773168849796611,0.02691184117888342,-0.2702168902223754
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28501424548395604,0.2724224356881103,0.045739266841268236,-0.21198840480782186
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02689317277687527,0.2580233661062813,0.04519721044023989,-0.2074397911799332
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.38670007519471,0.24316109746399825,-0.13042906349294545,-0.45297146242235803
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48474443437027787,0.2659806646360667,-0.1604047824698128,-0.3289750087305863
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.22115130169370883,0.25360520763866956,-0.1805331434946658,-0.36368155380913797
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.053838671197058,0.2347262612756565,-0.051668268423525954,-0.12706018049531737
