Date,Close,Open,High,Low,Vol,Change,ich_base_line,ich_conv_line,ich_span_a,ich_span_b
2020-01-25,8341.6,8439.9,8447.6,8277.2,444000.0,-1.17,8033.900000000001,8713.150000000001,7239.675,7777.549999999999
2020-01-26,8607.8,8341.6,8607.8,8304.9,468340.0,3.19,8033.900000000001,8713.150000000001,7239.675,7777.549999999999
2020-01-27,8866.6,8608.1,8983.1,8585.6,706450.0,3.01,8033.900000000001,8713.150000000001,7204.275,7764.299999999999
2020-01-28,9377.3,8866.6,9389.5,8866.6,954200.0,5.76,8136.8,8816.05,7147.5,7651.700000000001
2020-01-29,9298.9,9377.3,9428.7,9250.9,749880.0,-0.84,8360.05,8835.650000000001,7137.3,7645.950000000001
2020-01-30,9507.3,9299.1,9569.0,9209.2,765210.0,2.24,8457.3,8905.8,7137.3,7631.0
2020-01-31,9349.1,9508.3,9525.0,9222.3,633370.0,-1.66,8467.85,8905.8,7137.3,7612.0
2020-02-01,9381.6,9349.3,9458.8,9301.5,458420.0,0.35,8633.35,8905.8,7228.125,7546.950000000001
2020-02-02,9334.9,9381.5,9465.4,9183.1,683370.0,-0.5,8633.35,8923.1,7427.575000000001,7546.950000000001
2020-02-03,9296.6,9334.6,9582.8,9243.1,701390.0,-0.41,8640.25,8943.849999999999,7554.775,7489.25
2020-02-04,9193.9,9296.5,9347.5,9193.9,651680.0,-1.1,8640.25,9084.2,7554.775,7449.299999999999
2020-02-05,9611.8,9194.1,9726.8,9179.9,771460.0,4.54,8849.95,9296.7,7554.775,7449.299999999999
2020-02-06,9772.0,9611.8,9854.9,9536.1,778670.0,1.67,8914.0,9517.4,7554.775,7449.299999999999
2020-02-07,9818.6,9771.9,9872.5,9738.7,608960.0,0.48,8970.45,9526.2,7656.599999999999,7449.299999999999
2020-02-08,9895.5,9817.3,9931.2,9673.2,551310.0,0.78,9021.2,9555.55,7775.625,7449.299999999999
2020-02-09,10151.5,9895.4,10157.1,9882.7,617350.0,2.59,9199.85,9668.5,8012.050000000001,7680.450000000001
2020-02-10,9854.1,10151.5,10181.7,9774.8,781220.0,-2.93,9212.150000000001,9680.8,8097.450000000001,7683.1
2020-02-11,10229.5,9854.0,10314.1,9725.1,791280.0,3.81,9278.35,9747.0,8097.450000000001,7683.1
2020-02-12,10317.7,10229.3,10435.6,10229.3,803250.0,0.86,9339.1,9807.75,8148.0,7733.65
2020-02-13,10235.1,10321.9,10482.6,10116.9,940300.0,-0.8,9362.6,9831.25,8148.0,7733.65
2020-02-14,10333.0,10235.5,10372.4,10125.2,732510.0,0.96,9362.6,10009.35,8306.150000000001,7822.950000000001
2020-02-15,9907.7,10336.0,10369.8,9831.7,808810.0,-4.12,9362.6,10077.900000000001,8306.150000000001,7822.950000000001
2020-02-16,9932.3,9907.4,10056.4,9654.9,808910.0,0.25,9362.6,10068.75,8329.975,7822.950000000001
2020-02-17,9701.4,9931.7,9951.5,9468.9,961880.0,-2.32,9362.6,9975.75,8340.675000000001,7822.950000000001
2020-02-18,10158.4,9701.5,10230.1,9601.6,945910.0,4.71,9362.6,9975.75,8390.275000000001,7822.950000000001
2020-02-19,9609.4,10158.6,10230.9,9424.3,905950.0,-5.4,9379.900000000001,9953.45,8373.525000000001,7822.950000000001
2020-02-20,9602.4,9611.9,9681.4,9448.9,870800.0,-0.07,9393.75,9953.45,8373.525000000001,7822.950000000001
2020-02-21,9684.5,9602.2,9747.1,9574.5,716610.0,0.85,9534.1,9953.45,8373.525000000001,7822.950000000001
2020-02-22,9655.7,9684.5,9706.5,9569.8,589880.0,-0.3,9674.6,9898.349999999999,8373.525000000001,7822.950000000001
2020-02-23,9942.7,9655.6,9965.6,9653.4,775880.0,2.97,9831.25,9897.05,8476.425,7925.85
2020-02-24,9662.7,9943.2,9981.0,9507.0,980000.0,-2.82,9831.25,9827.599999999999,8597.85,7945.450000000001
2020-02-25,9317.2,9662.6,9672.3,9269.8,937970.0,-3.57,9831.25,9750.349999999999,8681.55,8015.6
2020-02-26,8800.3,9317.1,9368.1,8672.0,1320000.0,-5.55,9577.3,9451.45,8686.825,8015.6
2020-02-27,8818.6,8800.1,8968.3,8538.5,1130000.0,0.21,9510.55,9384.7,8769.575,8015.6
2020-02-28,8697.5,8820.1,8898.7,8451.9,1080000.0,-1.37,9467.25,9216.45,8778.225,8015.6
2020-02-29,8543.7,8697.1,8793.7,8539.8,683440.0,-1.77,9467.25,9216.45,8792.05,8022.5
2020-03-01,8540.0,8543.8,8737.2,8437.2,784050.0,-0.04,9459.900000000001,9209.1,8862.225,8022.5
2020-03-02,8904.8,8537.5,8961.8,8503.1,1020000.0,4.27,9459.900000000001,9209.1,9073.325,8094.5
2020-03-03,8761.4,8906.1,8911.7,8669.3,1010000.0,-1.61,9459.900000000001,9209.1,9215.7,8158.549999999999
2020-03-04,8757.9,8761.3,8840.3,8679.7,759690.0,-0.04,9459.900000000001,9054.75,9248.325,8167.35
2020-03-05,9060.3,8757.9,9147.3,8751.5,950760.0,3.45,9459.900000000001,8902.650000000001,9288.375,8407.650000000001
2020-03-06,9134.8,9060.6,9165.2,9004.9,1040000.0,0.82,9459.900000000001,8801.2,9434.175,8520.6
2020-03-07,8887.8,9134.2,9180.8,8848.7,750650.0,-2.7,9459.900000000001,8809.0,9446.475,8532.900000000001
2020-03-08,8034.1,8887.8,8888.0,8015.3,1110000.0,-9.61,9248.95,8598.05,9512.675,8599.1
2020-03-09,7933.0,8035.8,8158.8,7648.7,1540000.0,-1.26,9065.65,8414.75,9573.425,8659.85
2020-03-10,7891.2,7933.0,8145.5,7740.2,1200000.0,-0.53,9010.55,8414.75,9596.925,8683.35
2020-03-11,7935.1,7892.1,7976.5,7606.0,1100000.0,0.56,8987.9,8393.4,9685.975,8683.35
2020-03-12,4826.0,7935.2,7963.1,4546.6,3220000.0,-39.18,7388.75,6863.7,9720.25,8683.35
2020-03-13,5584.3,4815.2,5934.3,3869.5,4170000.0,15.71,7050.2,6525.15,9715.675,8683.35
2020-03-14,5182.7,5589.4,5634.9,5072.2,1690000.0,-7.19,7050.2,6525.15,9669.175,8683.35
2020-03-15,5366.3,5182.9,5863.3,5120.6,1610000.0,3.54,7050.2,6525.15,9669.175,8683.35
2020-03-16,5030.0,5366.4,5369.3,4477.7,2550000.0,-6.27,6925.25,6378.75,9666.675000000001,8683.35
2020-03-17,5261.1,5030.2,5432.8,4946.5,1890000.0,4.59,6925.25,6014.15,9673.6,8683.35
2020-03-18,5361.4,5260.7,5373.1,5020.9,1800000.0,1.91,6925.25,6007.5,9743.775000000001,8683.35
2020-03-19,6172.0,5359.2,6379.5,5256.0,2180000.0,15.12,6925.25,5923.0,9786.474999999999,8683.35
2020-03-20,6205.3,6171.6,6858.1,5748.2,2220000.0,0.54,6925.25,5916.3,9864.15,8683.35
2020-03-21,6186.2,6205.6,6438.3,5887.0,1640000.0,-0.31,6770.9,5363.8,9829.425,8887.0
2020-03-22,5822.1,6186.9,6394.4,5771.2,1480000.0,-5.89,6618.8,5667.9,9790.8,8914.1
2020-03-23,6468.9,5822.0,6564.7,5710.8,1880000.0,11.11,6525.15,5667.9,9514.375,8924.65
2020-03-24,6744.6,6468.8,6814.2,6380.8,1730000.0,4.26,6525.15,5667.9,9447.625,9090.15
2020-03-25,6678.9,6744.8,6930.2,6474.6,1520000.0,-0.97,6525.15,5938.35,9341.85,9090.15
2020-03-26,6725.1,6677.9,6772.9,6541.7,1180000.0,0.69,6525.15,5975.549999999999,9341.85,9090.15
2020-03-27,6373.4,6725.5,6813.7,6322.3,1160000.0,-5.23,6525.15,6093.1,9334.5,9090.15
2020-03-28,6233.7,6373.4,6374.3,6046.5,1260000.0,-2.19,6525.15,6320.5,9334.5,9227.85
2020-03-29,5890.4,6233.2,6258.8,5889.3,916170.0,-5.51,6525.15,6320.5,9334.5,9227.85
2020-03-30,6391.0,5890.4,6576.5,5872.5,1430000.0,8.5,6525.15,6320.5,9257.325,9275.5
2020-03-31,6412.5,6391.1,6513.1,6346.3,1050000.0,0.34,6525.15,6320.5,9181.275000000001,9296.9
2020-04-01,6638.5,6412.4,6661.3,6157.4,1400000.0,3.52,6525.15,6401.35,9130.550000000001,9362.6
2020-04-02,6800.5,6638.8,7182.7,6567.9,1740000.0,2.44,6378.75,6527.6,9134.45,9362.6
2020-04-03,6735.9,6799.9,7026.3,6623.6,1350000.0,-0.95,6014.15,6527.6,8923.5,9248.95
2020-04-04,6857.4,6735.9,6958.6,6679.1,1050000.0,1.8,6007.5,6527.6,8740.2,9065.65
2020-04-05,6772.7,6857.5,6889.4,6686.0,842330.0,-1.23,5923.0,6527.6,8712.65,9065.65
2020-04-06,7332.3,6772.8,7335.0,6770.1,1530000.0,8.26,5916.3,6603.75,8690.65,9044.3
2020-04-07,7185.2,7332.3,7440.3,7101.7,1320000.0,-2.01,5654.9,6656.4,7126.225,7514.6
2020-04-08,7361.2,7185.6,7396.1,7153.1,983940.0,2.45,5959.0,6798.85,6787.674999999999,7176.05
2020-04-09,7289.0,7361.1,7361.1,7140.3,963550.0,-0.98,5959.0,6798.85,6787.674999999999,7176.05
2020-04-10,6863.1,7289.0,7294.4,6756.1,1370000.0,-5.84,5959.0,7004.1,6787.674999999999,7176.05
2020-04-11,6867.8,6862.7,6931.4,6765.1,845580.0,0.07,6193.4,7031.950000000001,6652.0,7176.05
2020-04-12,6917.6,6867.9,7158.8,6785.1,1100000.0,0.73,6230.6,7059.700000000001,6469.7,7176.05
2020-04-13,6841.3,6918.1,6920.3,6618.5,1250000.0,-1.1,6348.15,7029.4,6466.375,7176.05
2020-04-14,6850.9,6841.8,6970.8,6768.6,999530.0,0.14,6575.55,7029.4,6424.125,7176.05
2020-04-15,6629.1,6851.3,6929.5,6615.9,1000000.0,-3.24,6575.55,7028.1,6420.775,7176.05
2020-04-16,7085.6,6629.1,7159.7,6520.5,1540000.0,6.89,6575.55,6958.3,6067.35,7176.05
2020-04-17,7035.8,7085.5,7142.8,7005.8,810100.0,-0.7,6575.55,6940.8,6143.35,7176.05
2020-04-18,7230.8,7035.9,7259.4,7031.5,796450.0,2.77,6656.4,6907.45,6096.525,7176.05
2020-04-19,7122.9,7230.9,7238.0,7079.1,5930000.0,-1.49,6656.4,6889.95,6096.525,7176.05
2020-04-20,6833.5,7122.9,7207.5,6771.2,1260000.0,-4.06,6656.4,6889.95,6231.75,7176.05
2020-04-21,6842.5,6833.4,6919.3,6774.3,892570.0,0.13,6656.4,6889.95,6250.349999999999,7176.05
2020-04-22,7112.9,6842.5,7137.4,6821.8,914180.0,3.95,6656.4,6889.95,6309.125,7176.05
2020-04-23,7488.5,7112.8,7655.4,7036.5,1340000.0,5.28,6763.95,7087.95,6422.825,7176.05
2020-04-24,7503.8,7491.3,7583.5,7423.5,951950.0,0.2,6763.95,7087.95,6422.825,7176.05
2020-04-25,7540.4,7503.9,7684.6,7451.0,861930.0,0.49,6921.0,7227.9,6422.825,7176.05
2020-04-26,7678.9,7540.4,7679.4,7520.5,921590.0,1.84,6921.0,7227.9,6422.825,7176.05
2020-04-27,7766.0,7679.4,7768.5,7637.7,980500.0,1.13,7144.5,7269.85,6463.25,7176.05
2020-04-28,7746.9,7766.0,7770.1,7655.3,808090.0,-0.25,7145.3,7270.65,6453.175,7176.05
2020-04-29,8770.9,7746.7,8918.5,7729.7,1830000.0,13.22,7719.5,7846.4,6270.875,7176.05
2020-04-30,8629.0,8770.6,9437.5,8425.5,2040000.0,-1.62,7979.0,8129.65,6267.55,7176.05
2020-05-01,8821.6,8628.6,9040.3,8621.0,1110000.0,2.23,7979.0,8237.0,6225.3,7120.95
2020-05-02,8966.3,8821.6,8986.2,8771.3,890340.0,1.64,7979.0,8430.5,6260.025,7119.65
2020-05-03,8885.5,8966.2,9169.9,8742.2,1150000.0,-0.9,7979.0,8444.25,6155.65,7050.2
2020-05-04,8874.7,8885.5,8945.5,8553.2,1120000.0,-0.12,7979.0,8479.0,6378.925,7050.2
2020-05-05,9001.0,8874.2,9078.7,8800.4,1050000.0,1.42,7979.0,8537.6,6378.925,7050.2
2020-05-06,9151.4,9000.6,9373.7,8923.6,1620000.0,1.67,7979.0,8546.4,6481.55,7050.2
2020-05-07,9979.8,9152.7,10033.0,9064.8,1910000.0,9.05,8276.75,8881.35,6612.675,6925.25
2020-05-08,9806.2,9980.1,10018.2,9731.4,1420000.0,-1.74,8276.75,9229.25,6645.150000000001,6925.25
2020-05-09,9554.6,9806.0,9910.5,9533.6,1490000.0,-2.57,8276.75,9293.1,6688.775,6925.25
2020-05-10,8738.8,9553.9,9569.4,8259.3,2470000.0,-8.54,8276.75,9146.15,6802.475,6925.25
2020-05-11,8579.8,8737.6,9129.6,8235.6,2290000.0,-1.82,8276.75,9134.3,6801.825000000001,6925.25
2020-05-12,8813.8,8569.8,8964.5,8542.8,1350000.0,2.73,8402.1,9134.3,6766.925,6770.9
2020-05-13,9298.7,8813.9,9384.6,8799.1,1500000.0,5.5,8402.1,9134.3,6758.175,6618.8
2020-05-14,9778.4,9298.7,9887.5,9265.8,1770000.0,5.16,8402.1,9134.3,6781.924999999999,6525.15
2020-05-15,9318.0,9778.6,9819.6,9223.2,1560000.0,-4.71,8402.1,9134.3,6773.174999999999,6525.15
2020-05-16,9379.5,9318.1,9579.0,9233.0,1100000.0,0.66,8403.65,9126.900000000001,6773.174999999999,6525.15
2020-05-17,9677.7,9376.6,9866.0,9327.8,1180000.0,3.18,8427.4,9073.05,6773.174999999999,6525.15
2020-05-18,9730.7,9678.4,9930.2,9524.4,1180000.0,0.55,8534.75,9082.900000000001,6773.174999999999,6525.15
2020-05-19,9773.3,9730.8,9883.9,9498.7,1160000.0,0.44,8728.25,9082.900000000001,6925.95,6525.15
2020-05-20,9512.3,9773.0,9829.3,9368.4,1150000.0,-2.67,8742.0,9236.5,6925.95,6525.15
2020-05-21,9059.0,9511.6,9567.1,8833.6,1410000.0,-4.76,8776.75,9364.650000000001,7074.45,6525.15
2020-05-22,9169.7,9058.2,9253.5,8952.1,914590.0,1.22,8835.35,9381.900000000001,7074.45,6525.15
2020-05-23,9177.0,9169.8,9303.2,9098.9,812560.0,0.08,8844.15,9381.900000000001,7207.175,6525.15
2020-05-24,8728.2,9177.9,9292.0,8724.1,1110000.0,-4.89,8881.35,9327.150000000001,7207.975,6378.75
2020-05-25,8898.2,8728.0,8959.5,8666.1,941890.0,1.95,9134.3,9298.150000000001,7782.95,6394.0
2020-05-26,8842.5,8897.7,8994.6,8713.9,784920.0,-0.63,9134.3,9298.150000000001,8054.325,6653.5
2020-05-27,9199.1,8842.3,9210.9,8818.6,810890.0,4.03,9134.3,9275.0,8108.0,6653.5
2020-05-28,9572.2,9199.8,9610.8,9119.2,948860.0,4.06,9134.3,9247.7,8204.75,6653.5
2020-05-29,9424.8,9573.4,9596.5,9358.1,814330.0,-1.54,9134.3,9138.45,8211.625,6653.5
2020-05-30,9692.5,9424.8,9729.9,9352.7,720620.0,2.84,9134.3,9198.0,8229.0,6957.6
2020-05-31,9454.8,9692.9,9695.6,9406.2,645270.0,-2.45,9134.3,9198.0,8258.3,6957.6
2020-06-01,10189.3,9454.5,10301.8,9429.7,796680.0,7.77,9268.7,9483.95,8262.7,6957.6
2020-06-02,9527.6,10190.7,10207.3,9347.3,1060000.0,-6.49,9268.7,9483.95,8579.05,7489.75
2020-06-03,9667.2,9527.0,9667.2,9421.7,558120.0,1.47,9268.7,9507.849999999999,8753.0,7526.95
2020-06-04,9794.4,9667.2,9864.4,9490.9,593660.0,1.32,9268.7,9560.2,8784.925,7644.5
2020-06-05,9631.2,9794.0,9846.1,9628.7,527050.0,-1.67,9268.7,9710.5,8711.45,7871.9
2020-06-06,9669.6,9630.8,9733.1,9549.5,370850.0,0.4,9422.3,9824.55,8705.525,7871.9
2020-06-07,9742.6,9669.6,9791.8,9417.4,549200.0,0.76,9483.95,9824.55,8768.2,7871.9
2020-06-08,9777.9,9743.4,9788.2,9662.3,431040.0,0.36,9483.95,9824.55,8768.2,7871.9
2020-06-09,9768.8,9777.7,9857.2,9616.6,479550.0,-0.09,9483.95,9824.55,8768.2,7952.75
2020-06-10,9878.8,9768.8,9970.9,9710.7,533550.0,1.13,9483.95,9777.3,8768.2,7952.75
2020-06-11,9283.2,9878.9,9945.2,9139.1,919300.0,-6.03,9483.95,9555.0,8765.275000000001,7952.75
2020-06-12,9466.6,9283.7,9547.5,9249.4,529280.0,1.97,9483.95,9555.0,8750.224999999999,7952.75
2020-06-13,9471.3,9466.5,9484.9,9369.9,364970.0,0.05,9483.95,9555.0,8808.825,7952.75
2020-06-14,9345.3,9470.7,9474.7,9264.4,311270.0,-1.33,9483.95,9555.0,8905.575,7952.75
2020-06-15,9425.4,9345.5,9489.7,8925.6,750900.0,0.86,9483.95,9448.25,8989.25,7952.75
2020-06-16,9523.5,9425.6,9577.1,9379.3,545470.0,1.04,9483.95,9448.25,9070.7,8095.2
2020-06-17,9464.6,9523.6,9543.6,9258.2,446450.0,-0.62,9483.95,9448.25,9108.625,8095.2
2020-06-18,9388.1,9464.6,9480.4,9289.3,391670.0,-0.81,9483.95,9448.25,9113.025000000001,8276.75
2020-06-19,9314.0,9390.3,9424.0,9249.6,478490.0,-0.79,9483.95,9435.400000000001,9104.25,8276.75
2020-06-20,9358.8,9314.0,9394.5,9199.8,383440.0,0.48,9507.849999999999,9251.35,9216.225,8276.75
2020-06-21,9296.4,9358.8,9411.2,9288.5,335990.0,-0.67,9560.2,9251.35,9216.225,8276.75
2020-06-22,9683.7,9296.5,9751.9,9285.8,523320.00000000006,4.17,9613.7,9338.75,9204.65,8276.75
2020-06-23,9624.6,9683.9,9715.6,9581.8,375490.0,-0.61,9613.7,9338.75,9191.0,8276.75
2020-06-24,9302.0,9624.6,9667.4,9223.0,515780.0,-3.35,9613.7,9475.849999999999,9136.375,8276.75
2020-06-25,9247.5,9300.8,9327.3,9022.6,524450.0,-0.59,9613.7,9387.25,9166.15,8276.75
2020-06-26,9160.0,9247.5,9296.5,9060.1,489840.0,-0.95,9613.7,9387.25,9166.15,8276.75
2020-06-27,9008.3,9160.5,9190.5,8865.3,441930.0,-1.66,9536.3,9308.599999999999,9376.325,8411.15
2020-06-28,9124.0,9008.4,9185.5,8950.2,329010.0,1.28,9418.099999999999,9308.599999999999,9376.325,8411.15
2020-06-29,9185.4,9122.8,9229.1,9033.6,401120.0,0.67,9418.099999999999,9308.599999999999,9388.275,8411.15
2020-06-30,9135.4,9186.0,9199.8,9075.3,381730.0,-0.54,9418.099999999999,9308.599999999999,9414.45,8411.15
2020-07-01,9229.9,9135.9,9289.0,9101.1,366780.0,1.03,9418.099999999999,9290.45,9489.6,8411.15
2020-07-02,9085.1,9229.9,9259.7,8962.1,483100.0,-1.57,9418.099999999999,9266.349999999999,9623.425,8411.15
2020-07-03,9067.1,9085.0,9120.4,9050.9,333880.0,-0.2,9418.099999999999,9096.3,9654.25,8536.5
2020-07-04,9134.4,9067.1,9182.3,9049.6,261250.0,0.74,9418.099999999999,9080.9,9654.25,8536.5
2020-07-05,9081.0,9134.3,9149.6,8932.1,314100.0,-0.58,9418.099999999999,9077.15,9654.25,8536.5
2020-07-06,9339.0,9080.4,9363.0,9063.2,510270.0,2.84,9405.25,9147.55,9630.625,8536.5
2020-07-07,9256.0,9338.8,9371.2,9209.3,420550.0,-0.89,9308.599999999999,9151.650000000001,9519.475,8538.05
2020-07-08,9429.9,9256.3,9458.3,9233.1,509940.0,1.88,9308.599999999999,9195.2,9519.475,8561.8
2020-07-09,9235.7,9430.1,9434.5,9176.0,444270.0,-2.06,9308.599999999999,9195.2,9519.475,8669.15
2020-07-10,9285.1,9239.0,9309.8,9131.9,418470.0,0.53,9308.599999999999,9195.2,9519.475,8862.65
2020-07-11,9233.3,9285.8,9295.5,9184.2,353920.0,-0.56,9308.599999999999,9195.2,9466.1,8876.4
2020-07-12,9300.8,9234.2,9337.8,9170.4,366880.0,0.73,9308.599999999999,9195.2,9466.1,8911.15
2020-07-13,9243.6,9300.5,9329.6,9207.6,456870.0,-0.62,9308.599999999999,9195.2,9466.1,8969.75
2020-07-14,9253.4,9243.1,9274.8,9135.7,453830.0,0.11,9308.599999999999,9260.75,9466.1,8978.55
2020-07-15,9198.7,9253.6,9270.2,9168.7,429840.0,-0.59,9308.599999999999,9295.099999999999,9459.675000000001,9015.75
2020-07-16,9135.3,9198.7,9224.2,9052.0,429040.0,-0.69,9308.599999999999,9255.15,9379.599999999999,9268.7
2020-07-17,9155.8,9135.4,9181.9,9091.5,310920.0,0.22,9308.599999999999,9243.25,9405.775000000001,9268.7
2020-07-18,9170.2,9155.8,9198.8,9126.7,276400.0,0.16,9290.45,9194.9,9476.225,9268.7
2020-07-19,9208.0,9170.1,9224.8,9106.4,265250.0,0.41,9266.349999999999,9194.9,9476.225,9268.7
2020-07-20,9162.4,9208.1,9218.4,9139.9,312980.0,-0.5,9161.8,9194.9,9544.775,9268.7
2020-07-21,9387.3,9162.3,9426.9,9155.1,458990.0,2.46,9161.8,9239.45,9500.475,9268.7
2020-07-22,9513.7,9387.4,9523.1,9296.0,386000.0,1.35,9194.2,9287.55,9500.475,9268.7
2020-07-23,9599.6,9513.6,9646.5,9451.1,425660.0,0.9,9289.3,9349.25,9422.449999999999,9268.7
2020-07-24,9546.4,9599.2,9626.2,9480.5,359160.0,-0.55,9289.3,9349.25,9363.349999999999,9268.7
2020-07-25,9704.1,9546.7,9729.3,9536.2,306290.0,1.65,9330.7,9410.4,9363.349999999999,9268.7
2020-07-26,9932.5,9690.0,10086.6,9645.9,415070.0,2.35,9509.35,9596.5,9363.349999999999,9268.7
2020-07-27,11022.8,9932.7,11367.0,9894.6,908990.0,10.98,10149.55,10236.7,9354.275,9268.7
2020-07-28,10908.5,10961.1,11046.1,10873.6,658370.0,-1.04,10149.55,10253.45,9342.224999999999,9422.3
2020-07-29,11105.9,10908.4,11336.5,10771.8,576830.0,1.81,10149.55,10261.05,9257.199999999999,9483.95
2020-07-30,11096.2,11105.8,11164.4,10861.6,501140.0,-0.09,10149.55,10331.5,9249.5,9483.95
2020-07-31,11333.4,11096.5,11434.8,10964.6,530950.0,2.14,10243.4,10442.95,9247.625,9483.95
2020-08-01,11803.1,11333.2,11847.7,11226.1,611470.0,4.14,10449.85,10664.1,9276.4,9483.95
2020-08-02,11066.8,11802.6,12061.1,10730.7,647950.0,-6.24,10556.55,10798.650000000001,9230.125,9483.95
2020-08-03,11224.4,11066.9,11461.1,10981.6,470240.0,1.42,10556.55,10853.5,9251.9,9483.95
2020-08-04,11184.7,11223.8,11407.8,11043.0,485790.0,-0.35,10556.55,10977.85,9251.9,9483.95
2020-08-05,11735.1,11184.8,11771.5,11114.5,570830.0,4.92,10556.55,11395.900000000001,9251.9,9483.95
2020-08-06,11757.1,11735.0,11898.4,11563.0,554850.0,0.19,10556.55,11395.900000000001,9251.9,9483.95
2020-08-07,11592.0,11757.1,11901.8,11352.4,517000.0,-1.4,10556.55,11395.900000000001,9251.9,9483.95
2020-08-08,11764.3,11591.6,11805.5,11533.5,317060.0,1.49,10556.55,11395.900000000001,9251.9,9483.95
2020-08-09,11681.2,11764.4,11792.8,11527.5,303000.0,-0.71,10556.55,11395.900000000001,9284.675,9483.95
2020-08-10,11889.2,11681.1,12041.1,11546.9,564110.0,1.78,10556.55,11395.900000000001,9301.849999999999,9483.95
2020-08-11,11390.4,11889.2,11931.8,11146.7,615900.0,-4.19,10576.3,11511.35,9281.875,9507.849999999999
2020-08-12,11557.2,11390.4,11605.4,11190.6,549590.0,1.46,10583.75,11542.05,9275.925,9560.2
2020-08-13,11770.9,11557.2,11772.9,11298.4,545670.0,1.85,10583.75,11577.8,9242.675,9583.55
2020-08-14,11750.8,11771.1,11835.5,11651.5,435440.0,-0.17,10600.5,11593.900000000001,9230.625,9583.55
2020-08-15,11845.3,11751.1,11964.0,11711.5,499100.0,0.8,10608.1,11593.900000000001,9178.349999999999,9583.55
2020-08-16,11899.0,11845.5,11922.5,11688.9,410810.0,0.45,10678.55,11593.900000000001,9200.625,9583.55
2020-08-17,12282.6,11898.8,12444.1,11764.0,628410.0,3.22,10947.6,11795.400000000001,9240.875,9583.55
2020-08-18,11947.6,12283.0,12381.4,11842.0,606790.0,-2.73,10962.3,11795.400000000001,9319.275,9536.3
2020-08-19,11750.2,11944.4,12013.2,11602.6,550260.0,-1.65,10990.150000000001,11795.400000000001,9319.275,9418.099999999999
2020-08-20,11856.9,11751.0,11881.0,11672.7,430930.0,0.91,11045.0,11817.35,9370.55,9418.099999999999
2020-08-21,11529.2,11856.9,11877.4,11495.6,506380.0,-2.76,11169.35,11871.25,9552.925,9475.95
2020-08-22,11661.3,11529.2,11677.0,11382.1,433980.0,1.15,11587.400000000001,11913.1,10193.125,10116.15
2020-08-23,11641.6,11661.1,11705.4,11520.8,377330.0,-0.17,11587.400000000001,11913.1,10201.5,10116.15
2020-08-24,11753.5,11641.6,11824.6,11587.1,429130.0,0.96,11587.400000000001,11913.1,10205.3,10116.15
2020-08-25,11324.8,11752.9,11766.9,11131.0,594070.0,-3.65,11587.400000000001,11787.55,10240.525,10116.15
2020-08-26,11462.3,11324.9,11533.6,11254.6,513059.99999999994,1.21,11587.400000000001,11756.2,10343.175,10150.05
2020-08-27,11327.4,11462.3,11580.3,11135.3,560590.0,-1.18,11587.400000000001,11572.1,10556.975,10356.5
2020-08-28,11527.4,11327.5,11539.0,11281.9,464940.0,1.77,11712.85,11506.0,10677.6,10463.2
2020-08-29,11468.1,11527.8,11576.8,11433.5,389850.0,-0.51,11743.55,11504.2,10705.025,10463.2
2020-08-30,11702.0,11468.1,11704.2,11462.6,409360.0,2.04,11779.3,11477.8,10767.2,10463.2
2020-08-31,11644.2,11701.1,11760.2,11563.8,496140.0,-0.49,11787.55,11477.8,10976.225,10463.2
2020-09-01,11914.9,11644.2,12045.9,11544.6,580690.0,2.32,11787.55,11588.45,10976.225,10463.2
2020-09-02,11413.3,11914.4,11947.5,11244.9,20260000.0,-4.21,11787.55,11588.45,10976.225,10463.2
2020-09-03,10168.8,11413.2,11442.7,10009.5,9650000.0,-10.9,11226.8,11027.7,10976.225,10463.2
2020-09-04,10472.5,10168.7,10614.2,9960.3,12500000.0,2.99,11202.2,11003.099999999999,10976.225,10463.2
2020-09-05,10092.2,10472.3,10558.7,9897.8,14720000.0,-3.63,11170.95,10971.849999999999,10976.225,10463.2
2020-09-06,10296.4,10092.2,10337.7,10004.7,12120000.0,2.02,11170.95,10971.849999999999,11043.825,10463.2
2020-09-07,10376.9,10296.4,10400.9,9887.0,12400000.0,0.78,11165.55,10966.45,11062.9,10463.2
2020-09-08,10126.6,10376.9,10434.4,9877.1,113900.0,-2.41,11160.6,10961.5,11080.775,10463.2
2020-09-09,10224.6,10126.8,10343.3,9984.6,71370.0,0.97,11160.6,10961.5,11097.2,10463.2
2020-09-10,10339.7,10224.3,10480.3,10219.2,88010.0,1.13,11160.6,10912.3,11101.0,10463.2
2020-09-11,10390.2,10339.8,10398.8,10212.6,62280.0,0.49,11160.6,10659.900000000001,11136.225,10463.2
2020-09-12,10441.9,10390.2,10476.8,10275.9,48490.0,0.5,11129.25,10245.650000000001,11371.5,10654.7
2020-09-13,10326.0,10441.7,10579.6,10219.4,66120.0,-1.11,10961.5,10228.35,11378.85,10688.1
2020-09-14,10675.3,10332.7,10744.3,10264.5,96640.0,3.38,10961.5,10310.7,11392.775000000001,10688.1
2020-09-15,10785.3,10675.2,10931.8,10627.8,91700.0,1.03,10961.5,10404.45,11431.175,10688.1
2020-09-16,10949.5,10785.2,11093.3,10669.2,94940.0,1.52,10961.5,10485.2,11520.3,10688.1
2020-09-17,10941.3,10950.1,11039.3,10755.2,77220.0,-0.07,10961.5,10538.95,11750.25,10688.1
